inst_141635 RESOURCE22351
CLB6406 RESOURCE23034
CLB5849 RESOURCE17096
CLB9853 RESOURCE42380
CLB11853 RESOURCE39890
CLB6151 RESOURCE14127
CLB5722 RESOURCE50901
CLB8470 RESOURCE35963
CLB5867 RESOURCE49944
CLB5873 RESOURCE49465
CLB5813 RESOURCE13169
CLB4655 RESOURCE3592
CLB8853 RESOURCE45058
CLB4583 RESOURCE4071
CLB4992 RESOURCE6562
CLB6128 RESOURCE17575
CLB8677 RESOURCE43526
CLB8356 RESOURCE33472
CLB17833 RESOURCE36923
CLB6251 RESOURCE25429
CLB4579 RESOURCE3113
CLB8659 RESOURCE43527
CLB7295 RESOURCE20545
CLB5836 RESOURCE15180
CLB7274 RESOURCE19586
CLB5968 RESOURCE12692
CLB6642 RESOURCE28588
CLB4746 RESOURCE6082
CLB8374 RESOURCE34525
CLB18109 RESOURCE35484
CLB18368 RESOURCE31078
CLB17693 RESOURCE39410
CLB7278 RESOURCE19587
CLB7309 RESOURCE21024
CLB6992 RESOURCE53871
CLB17691 RESOURCE39891
CLB8389 RESOURCE35006
CLB5010 RESOURCE10010
CLB8448 RESOURCE35964
CLB4620 RESOURCE1676
CLB18220 RESOURCE37497
CLB8502 RESOURCE46017
CLB4630 RESOURCE1198
CLB14770 RESOURCE38454
CLB6167 RESOURCE48412
CLB6250 RESOURCE25908
CLB17690 RESOURCE38931
CLB5843 RESOURCE16617
CLB6989 RESOURCE53392
CLB7970 RESOURCE21503
CLB18361 RESOURCE31077
CLB4621 RESOURCE3114
CLB7251 RESOURCE19108
CLB5005 RESOURCE9531
CLB4995 RESOURCE7998
CLB4980 RESOURCE7041
CLB6491 RESOURCE29067
CLB18148 RESOURCE33473
CLB5118 RESOURCE6083
CLB4742 RESOURCE5605
CLB5707 RESOURCE12691
CLB15458 RESOURCE240
CLB18107 RESOURCE36442
CLB18381 RESOURCE32037
CLB14792 RESOURCE39411
CLB5647 RESOURCE11542
CLB7325 RESOURCE21504
CLB6675 RESOURCE23514
CLB8815 RESOURCE43048
CLB5845 RESOURCE15182
CLB6578 RESOURCE26962
CLB5924 RESOURCE13649
CLB5926 RESOURCE48987
CLB8471 RESOURCE36443
CLB18119 RESOURCE35485
CLB15457 RESOURCE720
CLB18363 RESOURCE31079
CLB4619 RESOURCE2157
CLB9854 RESOURCE41327
CLB7302 RESOURCE22556
CLB6621 RESOURCE27441
CLB6633 RESOURCE28109
CLB8210 RESOURCE32516
CLB4596 RESOURCE2635
CLB18346 RESOURCE29642
CLB5850 RESOURCE49945
CLB5629 RESOURCE10969
CLB17692 RESOURCE40370
CLB18351 RESOURCE30120
CLB4588 RESOURCE5030
CLB6142 RESOURCE14128
CLB6401 RESOURCE24473
CLB8391 RESOURCE35486
CLB18111 RESOURCE36444
CLB5841 RESOURCE16619
CLB7276 RESOURCE20066
CLB4977 RESOURCE7521
CLB10664 RESOURCE40848
CLB6545 RESOURCE26388
CLB8479 RESOURCE46976
CLB14808 RESOURCE39892
CLB6637 RESOURCE29643
CLB14791 RESOURCE39412
CLB8637 RESOURCE45060
CLB4625 RESOURCE3115
CLB18221 RESOURCE37976
CLB4636 RESOURCE1199
CLB10634 RESOURCE40369
CLB8284 RESOURCE32994
CLB8705 RESOURCE43049
CLB7305 RESOURCE21025
CLB18108 RESOURCE35965
CLB5848 RESOURCE17576
CLB18219 RESOURCE38455
CLB8355 RESOURCE34527
CLB4988 RESOURCE8479
CLB7476 RESOURCE23515
CLB17768 RESOURCE32995
CLB4635 RESOURCE1678
CLB8361 RESOURCE35007
CLB8385 RESOURCE35487
CLB18118 RESOURCE34526
CLB18197 RESOURCE38933
CLB10224 RESOURCE42381
CLB18364 RESOURCE32996
CLB18356 RESOURCE31080
CLB5731 RESOURCE14129
CLB5960 RESOURCE49946
CLB8675 RESOURCE44581
CLB6392 RESOURCE24952
CLB5008 RESOURCE10490
CLB6145 RESOURCE18534
CLB6112 RESOURCE13171
CLB6111 RESOURCE13172
CLB6383 RESOURCE26389
CLB6130 RESOURCE18535
CLB4623 RESOURCE3594
CLB6622 RESOURCE27442
CLB18376 RESOURCE32517
CLB5634 RESOURCE11543
CLB9852 RESOURCE41902
CLB6105 RESOURCE18056
CLB5003 RESOURCE9053
CLB10638 RESOURCE41903
CLB5756 RESOURCE51382
CLB8730 RESOURCE43050
CLB7324 RESOURCE21505
CLB7071 RESOURCE47455
CLB8212 RESOURCE32515
CLB5758 RESOURCE51383
CLB5925 RESOURCE15183
CLB5009 RESOURCE52436
CLB4639 RESOURCE5606
CLB6468 RESOURCE28589
CLB6393 RESOURCE24953
CLB8834 RESOURCE46018
CLB4741 RESOURCE6563
CLB18218 RESOURCE38456
CLB5837 RESOURCE15661
CLB18352 RESOURCE30600
CLB7005 RESOURCE53394
CLB6619 RESOURCE26390
CLB8462 RESOURCE47456
CLB7270 RESOURCE20068
CLB8734 RESOURCE44007
CLB18377 RESOURCE32518
CLB8372 RESOURCE35966
CLB18380 RESOURCE33474
CLB18378 RESOURCE32997
CLB5729 RESOURCE51384
CLB18110 RESOURCE36445
CLB8217 RESOURCE33476
CLB8357 RESOURCE35008
CLB6507 RESOURCE26964
CLB5004 RESOURCE9054
CLB4580 RESOURCE4553
CLB14769 RESOURCE39413
CLB6418 RESOURCE20547
CLB7326 RESOURCE21984
CLB6403 RESOURCE24474
CLB4629 RESOURCE2158
CLB4694 RESOURCE5607
CLB18375 RESOURCE32998
CLB15456 RESOURCE721
CLB18374 RESOURCE32038
CLB4749 RESOURCE8001
CLB18115 RESOURCE35488
CLB8499 RESOURCE46498
CLB18430 RESOURCE34049
CLB18198 RESOURCE37977
CLB4642 RESOURCE6085
CLB6409 RESOURCE23995
CLB5847 RESOURCE18057
CLB7280 RESOURCE20548
CLB18114 RESOURCE35967
CLB5742 RESOURCE51862
CLB6495 RESOURCE29644
CLB5886 RESOURCE50904
CLB6467 RESOURCE28590
CLB18215 RESOURCE37978
CLB9856 RESOURCE42383
CLB18347 RESOURCE30601
CLB14775 RESOURCE39893
CLB4654 RESOURCE4074
CLB5807 RESOURCE16620
CLB6390 RESOURCE26391
CLB7242 RESOURCE19589
CLB6860 RESOURCE52437
CLB18349 RESOURCE30122
CLB14697 RESOURCE38457
CLB5705 RESOURCE13651
CLB6106 RESOURCE18536
CLB5630 RESOURCE10970
CLB7390 RESOURCE23037
CLB18241 RESOURCE40850
CLB8227 RESOURCE33475
CLB18422 RESOURCE34050
CLB6520 RESOURCE26965
CLB14732 RESOURCE38935
CLB4638 RESOURCE5033
CLB8636 RESOURCE44582
CLB4987 RESOURCE10013
CLB8315 RESOURCE34528
CLB5011 RESOURCE10014
CLB6457 RESOURCE28112
CLB18196 RESOURCE39414
CLB6634 RESOURCE28111
CLB5709 RESOURCE14131
CLB18201 RESOURCE37498
CLB4657 RESOURCE2159
CLB6177 RESOURCE47935
CLB6132 RESOURCE13173
CLB15019 RESOURCE242
CLB18348 RESOURCE30123
CLB5002 RESOURCE10012
CLB6399 RESOURCE25432
CLB6941 RESOURCE54352
CLB18389 RESOURCE31560
CLB5844 RESOURCE16142
CLB18435 RESOURCE35009
CLB6410 RESOURCE24475
CLB18240 RESOURCE40371
CLB7286 RESOURCE21027
CLB5838 RESOURCE17579
CLB5636 RESOURCE13174
CLB8347 RESOURCE35010
CLB8706 RESOURCE43530
CLB4747 RESOURCE8002
CLB18353 RESOURCE31081
CLB5889 RESOURCE15184
CLB15015 RESOURCE243
CLB4644 RESOURCE4554
CLB6408 RESOURCE25433
CLB18113 RESOURCE36924
CLB18350 RESOURCE30602
CLB8207 RESOURCE33477
CLB4740 RESOURCE7523
CLB18385 RESOURCE32519
CLB6252 RESOURCE26966
CLB4624 RESOURCE3117
CLB4745 RESOURCE8003
CLB5817 RESOURCE18058
CLB5810 RESOURCE17100
CLB18194 RESOURCE39894
CLB6437 RESOURCE30124
CLB8640 RESOURCE44583
CLB6771 RESOURCE53874
CLB5710 RESOURCE14132
CLB4658 RESOURCE2638
CLB14678 RESOURCE37499
CLB5801 RESOURCE51863
CLB5962 RESOURCE49947
CLB6002 RESOURCE50905
CLB18432 RESOURCE34529
CLB7347 RESOURCE23038
CLB5887 RESOURCE15663
CLB7417 RESOURCE23996
CLB8758 RESOURCE43531
CLB6774 RESOURCE53875
CLB4651 RESOURCE3596
CLB10632 RESOURCE42384
CLB4585 RESOURCE4555
CLB8736 RESOURCE43052
CLB6003 RESOURCE50906
CLB18172 RESOURCE32039
CLB18213 RESOURCE38936
CLB18116 RESOURCE36446
CLB15018 RESOURCE244
CLB6801 RESOURCE53395
CLB6638 RESOURCE28592
CLB5642 RESOURCE12024
CLB4976 RESOURCE9055
CLB5809 RESOURCE18059
CLB18195 RESOURCE40373
CLB5632 RESOURCE11546
CLB18382 RESOURCE34052
CLB18203 RESOURCE37979
CLB4989 RESOURCE9535
CLB8966 RESOURCE45063
CLB9445 RESOURCE46021
CLB6135 RESOURCE49468
CLB6095 RESOURCE19112
CLB4637 RESOURCE6086
CLB7335 RESOURCE23039
CLB14735 RESOURCE39415
CLB8279 RESOURCE34051
CLB6645 RESOURCE25913
CLB6470 RESOURCE29069
CLB4739 RESOURCE7045
CLB6139 RESOURCE49469
CLB18431 RESOURCE35489
CLB8917 RESOURCE45542
CLB5895 RESOURCE15185
CLB18214 RESOURCE39416
CLB5001 RESOURCE10015
CLB5846 RESOURCE16622
CLB18239 RESOURCE40374
CLB6010 RESOURCE51864
CLB6651 RESOURCE29646
CLB8187 RESOURCE32999
CLB6788 RESOURCE53396
CLB15066 RESOURCE1681
CLB4737 RESOURCE7046
CLB7435 RESOURCE24476
CLB5921 RESOURCE15186
CLB10259 RESOURCE41331
CLB10635 RESOURCE41332
CLB18207 RESOURCE37500
CLB6923 RESOURCE55791
CLB7436 RESOURCE24955
CLB4640 RESOURCE6566
CLB4662 RESOURCE4556
CLB8712 RESOURCE43532
CLB5643 RESOURCE13175
CLB8181 RESOURCE33000
CLB5635 RESOURCE13653
CLB4663 RESOURCE2160
CLB7321 RESOURCE22561
CLB5872 RESOURCE16623
CLB4983 RESOURCE10016
CLB6430 RESOURCE30604
CLB18437 RESOURCE36447
CLB6133 RESOURCE49949
CLB4631 RESOURCE3118
CLB5864 RESOURCE50907
CLB15014 RESOURCE1203
CLB18208 RESOURCE39417
CLB6893 RESOURCE55313
CLB5875 RESOURCE16144
CLB7334 RESOURCE23040
CLB4722 RESOURCE8004
CLB18428 RESOURCE34530
CLB15006 RESOURCE245
CLB8482 RESOURCE47458
CLB18386 RESOURCE32520
CLB8387 RESOURCE47459
CLB4643 RESOURCE7047
CLB7397 RESOURCE23518
CLB5701 RESOURCE14133
CLB4719 RESOURCE9056
CLB5006 RESOURCE10973
CLB6454 RESOURCE29072
CLB6647 RESOURCE25434
CLB4650 RESOURCE4557
CLB7327 RESOURCE22560
CLB9281 RESOURCE44011
CLB7288 RESOURCE21987
CLB8696 RESOURCE46022
CLB6485 RESOURCE29071
CLB5858 RESOURCE16145
CLB6438 RESOURCE30605
CLB8733 RESOURCE44012
CLB5637 RESOURCE14134
CLB5664 RESOURCE12026
CLB18379 RESOURCE34053
CLB4647 RESOURCE3597
CLB8467 RESOURCE37980
CLB8288 RESOURCE35011
CLB5730 RESOURCE15187
CLB5870 RESOURCE18060
CLB6629 RESOURCE26967
CLB18237 RESOURCE41906
CLB18204 RESOURCE38458
CLB5805 RESOURCE52439
CLB6460 RESOURCE28114
CLB17965 RESOURCE33478
CLB6107 RESOURCE19592
CLB18387 RESOURCE32041
CLB5952 RESOURCE18540
CLB6465 RESOURCE28593
CLB6896 RESOURCE55314
CLB5706 RESOURCE10972
CLB18199 RESOURCE38459
CLB5866 RESOURCE17102
CLB18427 RESOURCE35012
CLB5666 RESOURCE48991
CLB18216 RESOURCE39895
CLB18406 RESOURCE33479
CLB4695 RESOURCE7526
CLB18202 RESOURCE38938
CLB6141 RESOURCE50428
CLB18211 RESOURCE39418
CLB15426 RESOURCE2640
CLB8673 RESOURCE45064
CLB5953 RESOURCE16143
CLB6456 RESOURCE28594
CLB5663 RESOURCE13176
CLB18397 RESOURCE31563
CLB18383 RESOURCE34532
CLB4646 RESOURCE3599
CLB6148 RESOURCE20551
CLB10088 RESOURCE41907
CLB8186 RESOURCE33480
CLB4750 RESOURCE9536
CLB18429 RESOURCE35969
CLB6650 RESOURCE54355
CLB6787 RESOURCE53876
CLB5659 RESOURCE12695
CLB18206 RESOURCE38460
CLB4664 RESOURCE3600
CLB5798 RESOURCE52919
CLB14693 RESOURCE38939
CLB6519 RESOURCE27446
CLB18200 RESOURCE38937
CLB5880 RESOURCE52440
CLB4669 RESOURCE6088
CLB6144 RESOURCE20552
CLB8492 RESOURCE46981
CLB5949 RESOURCE52920
CLB14746 RESOURCE40375
CLB8968 RESOURCE45065
CLB18233 RESOURCE40854
CLB6040 RESOURCE49950
CLB4626 RESOURCE8484
CLB6646 RESOURCE26393
CLB6833 RESOURCE53877
CLB7267 RESOURCE21029
CLB18235 RESOURCE40855
CLB4748 RESOURCE9058
CLB5641 RESOURCE13655
CLB7411 RESOURCE24478
CLB6631 RESOURCE26392
CLB5812 RESOURCE19114
CLB18398 RESOURCE31084
CLB8220 RESOURCE34054
CLB5868 RESOURCE17582
CLB5901 RESOURCE51865
CLB8365 RESOURCE47939
CLB4656 RESOURCE3598
CLB6092 RESOURCE18541
CLB15417 RESOURCE3120
CLB18426 RESOURCE35970
CLB7279 RESOURCE21988
CLB14683 RESOURCE38940
CLB9858 RESOURCE44013
CLB18388 RESOURCE32521
CLB18433 RESOURCE36927
CLB5623 RESOURCE49951
CLB5662 RESOURCE13177
CLB9035 RESOURCE45066
CLB5860 RESOURCE18539
CLB18209 RESOURCE39897
CLB6143 RESOURCE20072
CLB18205 RESOURCE38461
CLB15012 RESOURCE725
CLB8694 RESOURCE44586
CLB5660 RESOURCE13178
CLB8386 RESOURCE37981
CLB6439 RESOURCE30126
CLB6138 RESOURCE15188
CLB7283 RESOURCE21509
CLB6402 RESOURCE54357
CLB4738 RESOURCE8005
CLB4552 RESOURCE54835
CLB6603 RESOURCE54836
CLB5675 RESOURCE49471
CLB5861 RESOURCE19593
CLB17978 RESOURCE36926
CLB5007 RESOURCE11548
CLB5631 RESOURCE49952
CLB4652 RESOURCE5610
CLB4661 RESOURCE5036
CLB5871 RESOURCE17103
CLB4645 RESOURCE6568
CLB5920 RESOURCE15666
CLB6673 RESOURCE25916
CLB7437 RESOURCE25437
CLB6431 RESOURCE30606
CLB7264 RESOURCE21030
CLB5620 RESOURCE49470
CLB4720 RESOURCE9537
CLB8700 RESOURCE45544
CLB4982 RESOURCE10974
CLB6608 RESOURCE55315
CLB18393 RESOURCE32522
CLB17945 RESOURCE35491
CLB6024 RESOURCE50909
CLB4730 RESOURCE8485
CLB4512 RESOURCE55316
CLB5713 RESOURCE14708
CLB5980 RESOURCE51867
CLB5652 RESOURCE14135
CLB18212 RESOURCE39898
CLB8465 RESOURCE47461
CLB6478 RESOURCE29648
CLB5661 RESOURCE49472
CLB18408 RESOURCE34533
CLB9180 RESOURCE45067
CLB4978 RESOURCE10496
CLB7409 RESOURCE24479
CLB7289 RESOURCE22564
CLB5877 RESOURCE20073
CLB5726 RESOURCE15667
CLB18424 RESOURCE36449
CLB8503 RESOURCE48419
CLB6630 RESOURCE54837
CLB14699 RESOURCE39419
CLB5814 RESOURCE53878
CLB7341 RESOURCE24000
CLB6577 RESOURCE54358
CLB7332 RESOURCE25917
CLB8476 RESOURCE38941
CLB8256 RESOURCE35013
CLB4979 RESOURCE10976
CLB6481 RESOURCE31086
CLB4648 RESOURCE4079
CLB15007 RESOURCE1205
CLB7290 RESOURCE22563
CLB18407 RESOURCE33001
CLB18391 RESOURCE32043
CLB6620 RESOURCE54356
CLB8205 RESOURCE34055
CLB18232 RESOURCE40856
CLB4504 RESOURCE57327
CLB18384 RESOURCE35492
CLB18236 RESOURCE41334
CLB5922 RESOURCE15668
CLB15013 RESOURCE1206
CLB6034 RESOURCE50430
CLB7265 RESOURCE20553
CLB6316 RESOURCE28596
CLB4649 RESOURCE4080
CLB18230 RESOURCE40376
CLB6134 RESOURCE14709
CLB6140 RESOURCE16147
CLB4677 RESOURCE7048
CLB8346 RESOURCE36928
CLB18262 RESOURCE38462
CLB10120 RESOURCE42388
CLB17948 RESOURCE35971
CLB5811 RESOURCE19115
CLB4653 RESOURCE5037
CLB6625 RESOURCE27449
CLB4713 RESOURCE9060
CLB9197 RESOURCE45068
CLB7284 RESOURCE21989
CLB9372 RESOURCE44014
CLB5724 RESOURCE15669
CLB4498 RESOURCE57328
CLB10099 RESOURCE42387
CLB10137 RESOURCE41908
CLB17752 RESOURCE35014
CLB15011 RESOURCE727
CLB18425 RESOURCE36929
CLB9211 RESOURCE44587
CLB18434 RESOURCE36448
CLB4718 RESOURCE9539
CLB6654 RESOURCE30128
CLB5816 RESOURCE19116
CLB8497 RESOURCE39420
CLB18193 RESOURCE39899
CLB6292 RESOURCE25438
CLB8507 RESOURCE46504
CLB18399 RESOURCE33481
CLB15000 RESOURCE1685
CLB10649 RESOURCE41909
CLB15070 RESOURCE248
CLB8504 RESOURCE48420
CLB4717 RESOURCE10018
CLB18392 RESOURCE32523
CLB10118 RESOURCE43056
CLB6479 RESOURCE30607
CLB5796 RESOURCE53879
CLB6994 RESOURCE49473
CLB6455 RESOURCE29075
CLB4666 RESOURCE6091
CLB18263 RESOURCE38463
CLB17946 RESOURCE36451
CLB18238 RESOURCE42389
CLB18258 RESOURCE37982
CLB4716 RESOURCE9540
CLB17753 RESOURCE35493
CLB18234 RESOURCE41335
CLB5874 RESOURCE18542
CLB18362 RESOURCE31565
CLB4985 RESOURCE12029
CLB18400 RESOURCE35015
CLB18259 RESOURCE37983
CLB4689 RESOURCE7528
CLB5879 RESOURCE21032
CLB6032 RESOURCE50910
CLB18192 RESOURCE40378
CLB5878 RESOURCE20074
CLB17944 RESOURCE36452
CLB8375 RESOURCE38942
CLB14702 RESOURCE39900
CLB7438 RESOURCE25918
CLB14999 RESOURCE2164
CLB8293 RESOURCE36450
CLB6038 RESOURCE50431
CLB8166 RESOURCE48994
CLB5627 RESOURCE50911
CLB4665 RESOURCE4559
CLB18403 RESOURCE34056
CLB14998 RESOURCE2644
CLB9226 RESOURCE44588
CLB8254 RESOURCE35972
CLB18405 RESOURCE34057
CLB6626 RESOURCE26971
CLB18229 RESOURCE40857
CLB17947 RESOURCE36930
CLB9813 RESOURCE44589
CLB6314 RESOURCE28597
CLB8506 RESOURCE46984
CLB9265 RESOURCE47463
CLB8349 RESOURCE37504
CLB5857 RESOURCE17585
CLB6136 RESOURCE16148
CLB8498 RESOURCE47942
CLB4555 RESOURCE56848
CLB4674 RESOURCE7050
CLB7329 RESOURCE24002
CLB7410 RESOURCE24960
CLB6164 RESOURCE21511
CLB6636 RESOURCE28118
CLB6835 RESOURCE49953
CLB14749 RESOURCE41336
CLB6745 RESOURCE54838
CLB6555 RESOURCE56275
CLB10650 RESOURCE42390
CLB4981 RESOURCE11551
CLB18396 RESOURCE32524
CLB4668 RESOURCE5613
CLB18394 RESOURCE32045
CLB4744 RESOURCE9541
CLB17992 RESOURCE37505
CLB7432 RESOURCE25439
CLB15001 RESOURCE1686
CLB15416 RESOURCE4560
CLB5819 RESOURCE19117
CLB5865 RESOURCE18063
CLB6451 RESOURCE30129
CLB8213 RESOURCE48995
CLB8363 RESOURCE49954
CLB18256 RESOURCE39421
CLB18228 RESOURCE40379
CLB7245 RESOURCE23044
CLB8214 RESOURCE34534
CLB8201 RESOURCE34536
CLB14780 RESOURCE41910
CLB7993 RESOURCE32525
CLB6639 RESOURCE29650
CLB8500 RESOURCE47464
CLB5888 RESOURCE17586
CLB5928 RESOURCE16627
CLB6483 RESOURCE30608
CLB8718 RESOURCE46026
CLB5132 RESOURCE13179
CLB18184 RESOURCE41911
CLB5714 RESOURCE15670
CLB8321 RESOURCE37506
CLB6461 RESOURCE28119
CLB4516 RESOURCE57998
CLB18404 RESOURCE34535
CLB5815 RESOURCE19596
CLB6662 RESOURCE54359
CLB4701 RESOURCE8008
CLB5698 RESOURCE15671
CLB6429 RESOURCE31567
CLB6226 RESOURCE53880
CLB6474 RESOURCE29651
CLB4896 RESOURCE10977
CLB17991 RESOURCE37985
CLB14997 RESOURCE3124
CLB17969 RESOURCE35973
CLB4670 RESOURCE6092
CLB4703 RESOURCE8487
CLB7304 RESOURCE24003
CLB4901 RESOURCE11552
CLB4715 RESOURCE10019
CLB8295 RESOURCE36931
CLB6516 RESOURCE56849
CLB18183 RESOURCE42391
CLB18174 RESOURCE41912
CLB7342 RESOURCE24961
CLB4671 RESOURCE7530
CLB6168 RESOURCE21034
CLB18255 RESOURCE39422
CLB6242 RESOURCE54360
CLB18187 RESOURCE40380
CLB10075 RESOURCE43537
CLB6104 RESOURCE52444
CLB8200 RESOURCE48996
CLB5639 RESOURCE14711
CLB6238 RESOURCE52922
CLB5927 RESOURCE17107
CLB4984 RESOURCE11553
CLB17949 RESOURCE36932
CLB18253 RESOURCE38943
CLB10091 RESOURCE43058
CLB17952 RESOURCE36453
CLB4752 RESOURCE10978
CLB8148 RESOURCE33483
CLB6484 RESOURCE56850
CLB17951 RESOURCE36454
CLB18257 RESOURCE39901
CLB6398 RESOURCE28120
CLB6035 RESOURCE51870
CLB8257 RESOURCE36933
CLB15297 RESOURCE250
CLB6240 RESOURCE53402
CLB18191 RESOURCE40858
CLB15414 RESOURCE5040
CLB6453 RESOURCE29652
CLB18231 RESOURCE40859
CLB5633 RESOURCE51391
CLB18254 RESOURCE38944
CLB9184 RESOURCE46027
CLB5139 RESOURCE13659
CLB6432 RESOURCE31568
CLB6131 RESOURCE16149
CLB4458 RESOURCE58479
CLB8505 RESOURCE47465
CLB8415 RESOURCE47943
CLB5856 RESOURCE20076
CLB17995 RESOURCE37986
CLB5717 RESOURCE16150
CLB8398 RESOURCE47944
CLB10049 RESOURCE43538
CLB5161 RESOURCE14138
CLB6239 RESOURCE54361
CLB6033 RESOURCE52445
CLB6702 RESOURCE55318
CLB8364 RESOURCE49955
CLB5690 RESOURCE52443
CLB6462 RESOURCE29077
CLB18421 RESOURCE33482
CLB8354 RESOURCE38464
CLB5893 RESOURCE18066
CLB4691 RESOURCE5615
CLB15025 RESOURCE2167
CLB5640 RESOURCE15672
CLB6237 RESOURCE53403
CLB9350 RESOURCE45070
CLB18173 RESOURCE41913
CLB5930 RESOURCE17108
CLB18260 RESOURCE38465
CLB14736 RESOURCE41337
CLB6572 RESOURCE56276
CLB6241 RESOURCE53882
CLB4688 RESOURCE8010
CLB9207 RESOURCE45548
CLB9778 RESOURCE46028
CLB5929 RESOURCE17109
CLB7246 RESOURCE24004
CLB6671 RESOURCE30130
CLB7433 RESOURCE26399
CLB6511 RESOURCE29653
CLB4461 RESOURCE58000
CLB5853 RESOURCE21035
CLB18413 RESOURCE35016
CLB4721 RESOURCE9542
CLB8929 RESOURCE46507
CLB18249 RESOURCE50913
CLB18410 RESOURCE33005
CLB7266 RESOURCE21992
CLB6588 RESOURCE56277
CLB18409 RESOURCE33006
CLB4672 RESOURCE6573
CLB15430 RESOURCE3604
CLB8333 RESOURCE37984
CLB6672 RESOURCE33004
CLB17950 RESOURCE37507
CLB5645 RESOURCE16151
CLB15299 RESOURCE251
CLB8436 RESOURCE47945
CLB18252 RESOURCE50914
CLB7395 RESOURCE25920
CLB15024 RESOURCE2647
CLB6471 RESOURCE31569
CLB18176 RESOURCE42392
CLB9784 RESOURCE45550
CLB5728 RESOURCE16628
CLB6446 RESOURCE30131
CLB18261 RESOURCE39423
CLB4679 RESOURCE6094
CLB6447 RESOURCE30610
CLB14777 RESOURCE42393
CLB15305 RESOURCE1210
CLB18415 RESOURCE34538
CLB5894 RESOURCE18545
CLB17994 RESOURCE38466
CLB5646 RESOURCE15192
CLB6452 RESOURCE31090
CLB5854 RESOURCE20556
CLB4714 RESOURCE9064
CLB9783 RESOURCE45549
CLB5876 RESOURCE21036
CLB6108 RESOURCE21993
CLB6458 RESOURCE29654
CLB8572 RESOURCE46987
CLB9411 RESOURCE45071
CLB10081 RESOURCE44592
CLB6652 RESOURCE28121
CLB17977 RESOURCE35496
CLB7330 RESOURCE24963
CLB4711 RESOURCE9543
CLB5129 RESOURCE13661
CLB4676 RESOURCE7532
CLB14740 RESOURCE41914
CLB6655 RESOURCE27452
CLB17967 RESOURCE36455
CLB6464 RESOURCE29078
CLB7100 RESOURCE50435
CLB7331 RESOURCE24964
CLB4712 RESOURCE10022
CLB9194 RESOURCE46508
CLB8224 RESOURCE53404
CLB4459 RESOURCE58480
CLB10550 RESOURCE43539
CLB15427 RESOURCE4084
CLB4898 RESOURCE12032
CLB10521 RESOURCE43059
CLB4673 RESOURCE6574
CLB4986 RESOURCE13182
CLB17968 RESOURCE35974
CLB15307 RESOURCE252
CLB4755 RESOURCE11554
CLB6388 RESOURCE32527
CLB15442 RESOURCE5042
CLB4687 RESOURCE8011
CLB7231 RESOURCE24005
CLB4697 RESOURCE8490
CLB6653 RESOURCE56278
CLB8029 RESOURCE55321
CLB5826 RESOURCE20557
CLB18244 RESOURCE39902
CLB17976 RESOURCE35497
CLB18251 RESOURCE51393
CLB9442 RESOURCE44593
CLB8410 RESOURCE48424
CLB6445 RESOURCE30132
CLB7230 RESOURCE22568
CLB5855 RESOURCE21037
CLB8540 RESOURCE47466
CLB5825 RESOURCE20079
CLB7285 RESOURCE23527
CLB7442 RESOURCE27453
CLB8590 RESOURCE46988
CLB4892 RESOURCE12033
CLB5693 RESOURCE15673
CLB6497 RESOURCE56852
CLB8394 RESOURCE48998
CLB18266 RESOURCE40381
CLB5818 RESOURCE19599
CLB6482 RESOURCE56853
CLB15428 RESOURCE4085
CLB9762 RESOURCE46509
CLB7125 RESOURCE50436
CLB17993 RESOURCE37987
CLB4681 RESOURCE6575
CLB7446 RESOURCE27454
CLB18250 RESOURCE51394
CLB7439 RESOURCE26975
CLB14731 RESOURCE41915
CLB14686 RESOURCE40860
CLB4696 RESOURCE8012
CLB8204 RESOURCE35495
CLB7194 RESOURCE25442
CLB6235 RESOURCE52446
CLB15429 RESOURCE4564
CLB8378 RESOURCE48999
CLB18265 RESOURCE41340
CLB17966 RESOURCE36934
CLB15300 RESOURCE731
CLB15301 RESOURCE1211
CLB5128 RESOURCE13662
CLB8447 RESOURCE50437
CLB7243 RESOURCE24006
CLB5852 RESOURCE21516
CLB18242 RESOURCE39903
CLB18414 RESOURCE35018
CLB8228 RESOURCE53405
CLB4702 RESOURCE8013
CLB4723 RESOURCE10981
CLB17996 RESOURCE38945
CLB15306 RESOURCE732
CLB8377 RESOURCE49000
CLB4710 RESOURCE10502
CLB5820 RESOURCE20078
CLB7306 RESOURCE24965
CLB6060 RESOURCE52926
CLB4727 RESOURCE9544
CLB4685 RESOURCE6576
CLB4887 RESOURCE12034
CLB6592 RESOURCE56279
CLB18248 RESOURCE39904
CLB17997 RESOURCE38946
CLB18175 RESOURCE42394
CLB6463 RESOURCE28600
CLB5932 RESOURCE18068
CLB18411 RESOURCE35019
CLB4753 RESOURCE11555
CLB7192 RESOURCE25922
CLB5650 RESOURCE52447
CLB9198 RESOURCE46510
CLB6229 RESOURCE52927
CLB5933 RESOURCE17589
CLB4485 RESOURCE58960
CLB18247 RESOURCE40382
CLB5644 RESOURCE16152
CLB18281 RESOURCE51873
CLB6321 RESOURCE58481
CLB15313 RESOURCE3128
CLB18246 RESOURCE40383
CLB9781 RESOURCE44594
CLB6443 RESOURCE31571
CLB7303 RESOURCE23048
CLB4675 RESOURCE6095
CLB6595 RESOURCE56280
CLB7441 RESOURCE27455
CLB4698 RESOURCE8491
CLB5851 RESOURCE21517
CLB7495 RESOURCE28601
